college_name,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,tier,region,count,female,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,barrons,exp_instr_pc_2000,exp_instr_pc_2013,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
State University Of New York At Buffalo,13077,1034,1496,2114,3550,4883,0.007647,0.0038685,0.0053476,0.0042573,0.0095775,0.0092156,7.82e-05,136,182,5,1.0,2814.0,0.46327883,0.034704667,0.0020167581,108683.0445678971,95300,0.081726015,0.12272443,0.15219377,0.25679523,0.38656056,0.18367647,0.066791192,0.0059959218,0.0002486766,61568.17861955107,52700,55900,0.067437053,0.074388251,0.09150593,0.12537207,0.24146076,0.467273,0.26399592,0.139847,0.026922382,0.65826094,0.66272795,0.66828758,0.69938582,0.71849024,0.10015136,0.11322036,0.14535318,0.21662851,0.4246465,0.09345869,0.095079966,0.15558468,0.24438593,0.41149074,0.084128685,0.092047028,0.13791725,0.29108411,0.39482293,0.061224833,0.092670158,0.12892966,0.25120834,0.465967,0.067796648,0.084793977,0.10425331,0.21976933,0.52338672,0.024677064,0.017433804,0.016152458,0.023932362,0.036636047,0.44169694,0.48159605,0.54595226,0.59274358,0.60450667,3,7706.4209,12641.436,19831,24830.0,8871.0,4715.0,0.72,0.5414497396876251,10026.0,75689.01208459215,9181.0,0.4348,49700.0,Large Endowment,340801965.0,194674368.0,0.098663308,0.081400231,0.035964753,0.043397471,11.287193,16.461838,11.028461,11.610608,0.0,22.994825,26.617077,0.0
State University Of New York At Stony Brook,8861,1446,1387,1416,2032,2580,0.0045142,0.0020747,0.0043259,0.0049435,0.003937,0.0062016,0.0002116,66,86,3,1.0,2070.666666666667,0.49581456,0.084127478,0.0031922117,91836.9761701143,73600,0.16416624,0.17510751,0.16133295,0.19845596,0.30093735,0.14637013,0.05440874,0.0044201165,0.00033140389,65407.72770318536,60100,64100,0.090963945,0.096780173,0.084367022,0.092209399,0.18417588,0.54246753,0.33285087,0.16731939,0.030048523,0.68412966,0.70680273,0.70554841,0.71394563,0.71981841,0.11594952,0.095604204,0.092496663,0.18349668,0.51245296,0.092373863,0.093929,0.081931062,0.19611725,0.53564882,0.0943067,0.081014983,0.1036873,0.19678299,0.52420807,0.096444219,0.070968211,0.10047591,0.17768037,0.55443126,0.090434469,0.083306111,0.086428635,0.17512281,0.56470799,0.019444995,0.024621211,0.03298207,0.021851046,0.042824153,0.44974217,0.45250976,0.45150527,0.51880813,0.49770084,2,9123.7305,15185.598,15992,19924.0,8430.0,4253.0,0.659296846683581,0.536723163841808,10346.0,75403.745215311,8585.0,0.60519999,55500.0,Community College,356612037.0,184045536.0,0.22840764,0.090819947,0.072565436,0.035905559,11.057268,6.475771,12.422908,5.506608,0.79295152,28.678413,35.066078,0.0
SUNY College At Buffalo,5762,585,842,1271,1777,1287,0.0019091,0.0017094,0.0011876,0.0031471,0.002251,0.000777,0.0003494,31,23,5,1.0,1170.666666666667,0.63069475,0.018443212,0.0,86251.4403874217,77700,0.10266733,0.15380719,0.20436861,0.30230284,0.23685399,0.086339369,0.028342165,0.0024047636,0.00028984499,39032.93719079228,38400,40700,0.079379186,0.089014031,0.1476095,0.2083444,0.34055898,0.21447307,0.070425019,0.024272766,0.0033878284,0.53156739,0.57553416,0.59472513,0.60072011,0.59933919,0.13733508,0.1928855,0.19804367,0.29209527,0.17964052,0.10743964,0.14714786,0.22493653,0.33193988,0.18853605,0.065031275,0.15453872,0.21899121,0.36344007,0.19799875,0.086422086,0.12770407,0.20913418,0.34995779,0.22678185,0.080105148,0.14771082,0.19184032,0.33542439,0.24491934,0.0,0.0036738352,0.0027406332,0.0048210858,0.0033997262,0.36951309,0.42128423,0.54445922,0.60347384,0.5906148,4,5632.6758,6852.8237,9355,11399.0,7347.0,4003.0,0.4892086330935253,0.3832442067736186,7444.0,54176.48529411764,6976.0,0.5147,38900.0,Small Endowment,85930947.0,69093368.0,0.013637332,0.11378649,0.035052206,0.0068186661,7.7151332,4.510386,0.0,10.919881,9.4955482,12.522255,54.836792,0.0
SUNY College At Geneseo,5437,208,411,789,1594,2435,0.0029428,0.0,0.0,0.0012674,0.0031368,0.0041068,0.0,9,9,3,1.0,1130.333333333333,0.64848125,0.017466716,0.00092969462,120864.9843012754,107400,0.039661981,0.071038015,0.13918856,0.28292733,0.46718413,0.23461987,0.076297075,0.0070372159,0.00048516758,59733.86832331909,51500,53500,0.063268475,0.07024201,0.070545666,0.11390025,0.3183524,0.42695969,0.22491239,0.11293952,0.028600559,0.68028712,0.65866619,0.68334794,0.68265069,0.72190547,0.062390883,0.093869887,0.16594976,0.23740008,0.44038939,0.08792039,0.095931783,0.15456347,0.27850842,0.38307592,0.077221133,0.085210614,0.11246706,0.34524181,0.3798593,0.077617526,0.073801436,0.11815973,0.34780326,0.3826181,0.061674513,0.058364589,0.10114583,0.30543673,0.4733783,0.023440449,0.0071970238,0.019322747,0.016514244,0.042376798,0.58537751,0.63714409,0.66393614,0.67185134,0.67140234,2,3842.4529,7729.1621,5504,5477.0,7774.0,4221.0,0.7793974732750243,0.7961838681699913,7177.0,51697.74615384615,10168.0,0.54339999,46700.0,Community College,42350423.0,23399940.0,0.047335003,0.019241869,0.029440062,0.00442563,8.5874796,12.600321,0.32102728,0.08025682,0.0,14.044944,64.365974,0.0
Syracuse University,11786,687,1050,1410,2124,6515,0.007721,0.0058224,0.0038095,0.0049645,0.0094162,0.0085955,0.001002,159,609,4,1.0,2556.0,0.55216485,0.029369734,0.001833383,231041.5665611143,119700,0.056894027,0.097166307,0.12083702,0.18631917,0.53878343,0.39081684,0.25874001,0.072329193,0.008360439,73173.13991486534,61100,64900,0.075033434,0.080853291,0.086805329,0.09226954,0.18884012,0.55123174,0.3602207,0.21047939,0.049065743,0.69391942,0.69649184,0.69741642,0.72428238,0.73539037,0.10790109,0.086301133,0.11789638,0.17168313,0.51621825,0.088588625,0.10312985,0.10506124,0.22436979,0.47885045,0.087940127,0.093594514,0.10969453,0.22435206,0.48441872,0.072741911,0.081751756,0.09275765,0.20245278,0.55029595,0.077817723,0.084139496,0.083179682,0.1715723,0.58329087,0.032224525,0.029507138,0.037805799,0.041125864,0.059642486,0.44853514,0.46555403,0.48739287,0.53926677,0.58866864,2,8840.2412,13149.895,15097,18186.0,41886.0,20816.0,0.8108020698576973,0.7703619909502263,10822.0,66991.79447115384,18699.0,0.50510001,56600.0,Community College,266024397.0,160813952.0,0.044970129,0.073147103,0.037542388,0.033909254,18.262337,14.339941,5.7781525,0.46393925,3.2475748,22.690847,34.584564,0.63264447
"Union College of Schenectady, NY",2044,77,159,207,330,1271,0.0122309,0.0,0.0062893,0.0096618,0.0212121,0.0118017,1.48e-05,24,12,4,1.0,484.0,0.49793389,0.019334517,0.00074113696,290078.2196539256,134700,0.042998195,0.069660991,0.11221156,0.18285814,0.59227115,0.46071899,0.34550512,0.10896435,0.014061464,83839.20732179753,66600,70800,0.087741517,0.095017165,0.064140297,0.071471587,0.18119174,0.58817923,0.40453735,0.25667125,0.084497944,0.6636551,0.70477033,0.73733521,0.74341768,0.7514078,0.11130738,0.1211209,0.063098297,0.25481457,0.44965881,0.1254192,0.10429205,0.077337727,0.12160322,0.57134777,0.082778305,0.073541984,0.096374698,0.20233616,0.54496884,0.092184722,0.060760386,0.079049528,0.20015766,0.56784767,0.093451992,0.05454332,0.064331755,0.17299385,0.61467904,0.017236467,0.067555375,0.080912866,0.078723103,0.093835928,0.54028261,0.5353263,0.59032285,0.63735139,0.6392861,2,11536.949,18118.9,2246,2439.0,48384.0,24963.0,0.8803571428571428,0.8353140916808149,10454.0,70355.8538011696,12111.0,0.62720001,61800.0,Community College,38749902.0,26210470.0,0.043314502,0.041902073,0.038135592,0.035781544,13.090909,1.0909091,0.0,11.636364,0.0,30.727272,43.454544,0.0
University Of Rochester,4321,236,291,543,735,2516,0.0215228,0.0084746,0.0103093,0.0165746,0.029932,0.022655,0.000452,157,175,2,1.0,988.6666666666666,0.45448416,0.030212082,0.0037142779,199434.7157893628,129200,0.057357918,0.072607502,0.11656866,0.1751419,0.57832396,0.40923479,0.2547206,0.05578047,0.0029872272,78104.43809002022,62000,66100,0.066361986,0.069921628,0.094077393,0.095761299,0.18077436,0.55946529,0.37525555,0.23596545,0.070623107,0.70131242,0.68524706,0.70549643,0.72706473,0.74058956,0.086478412,0.12978564,0.085177526,0.17182934,0.52672905,0.049629528,0.17938261,0.12373506,0.17029566,0.47695714,0.071462139,0.098704085,0.11530075,0.21457534,0.49995765,0.066316538,0.087288983,0.10390096,0.18726707,0.55522645,0.071608447,0.080949217,0.086895466,0.17419784,0.58634913,0.064756148,0.060630467,0.032294802,0.071447849,0.079935357,0.45257914,0.48805782,0.54277039,0.6002602,0.59040713,1,22244.08,28205.119,6177,8071.0,46960.0,23695.0,0.8518204911092293,0.8090999010880316,12762.0,80967.95190380761,15555.0,0.64319998,55500.0,Community College,293118500.0,177093536.0,0.12098214,0.043973215,0.037946429,0.047991071,19.748653,0.0,5.8348293,3.5008976,0.0,32.495514,38.420109,0.0
Yeshiva University,1758,67,83,115,169,1324,0.0068259,0.0149254,0.0120482,0.0,0.0118343,0.0060423,0.0011074,24,16,6,1.0,630.3333333333334,0.46747753,0.015016814,0.0015225436,325796.8373049974,180100,0.031594984,0.048374884,0.074784361,0.12670825,0.71853757,0.58494407,0.42394692,0.12664589,0.012356658,69211.41502305328,46400,58600,0.16424145,0.18486258,0.12985426,0.12183191,0.13477761,0.42867365,0.30295292,0.20363446,0.077809498,0.61564618,0.63082665,0.58498085,0.61680484,0.6235261,0.19670831,0.076566279,0.15715864,0.094275713,0.47529107,0.16080569,0.11690446,0.19159606,0.18606545,0.3446283,0.21699066,0.12216315,0.14316709,0.1525045,0.36517459,0.17315549,0.15328433,0.15427808,0.099740013,0.41954207,0.18468191,0.12973799,0.10763958,0.13743922,0.44050124,0.048189409,0.080198586,0.054204907,0.059895523,0.084566794,0.72218418,0.69208461,0.73037559,0.74752617,0.84589517,4,17961.768,24520.029,2887,5814.0,38730.0,17210.0,0.8518930957683741,0.88218793828892,5086.0,75386.09537572254,22878.0,0.17839999,55600.0,Community College,196869852.0,91178832.0,0.0010932945,0.0,0.0018221574,0.0,7.357357,22.822823,0.9009009,26.426426,0.0,16.066067,26.426426,0.0
North Carolina Agricultural & Technical State University,8143,1563,2231,1667,1600,1082,0.0014737,0.0,0.0008965,0.0029994,0.0,0.0046211,2.85e-06,12,12,5,3.0,1535.333333333333,0.51628309,0.027148971,0.0,66564.58796101552,52600,0.172298,0.26935199,0.21297681,0.19982088,0.14555232,0.049310021,0.011779798,0.0021607261,5.2405085e-05,39435.81196571048,34300,36400,0.075753063,0.086677507,0.16231571,0.26633644,0.2643415,0.22032882,0.11004016,0.041912302,0.0034201008,0.53448254,0.55422372,0.57943261,0.59762102,0.62839955,0.089987688,0.19810991,0.313829,0.24050348,0.15756986,0.097474322,0.17093129,0.28226882,0.26835078,0.18097484,0.091950692,0.14906962,0.26570323,0.26674911,0.22652738,0.070865557,0.15573135,0.25091827,0.2639451,0.25853971,0.076770492,0.13242206,0.20272675,0.28216183,0.30591887,0.0,0.0007896942,0.0060065147,0.005324624,0.0059372159,0.22650035,0.24354301,0.29944649,0.32295832,0.34931189,5,5064.7188,7681.4585,8872,7748.0,5642.0,1939.0,0.4289356277884003,0.4021325209444021,8227.0,55567.83695652174,6743.0,0.30360001,33600.0,Medium Endowment,78917210.0,40926112.0,0.0062773721,0.91708028,0.0037956205,0.0064233579,6.590909,15.90909,7.9545455,0.90909094,2.7272727,41.25,24.659092,0.0
Appalachian State University,11497,481,1028,1883,2983,5122,0.0013047,0.0,0.0,0.0005311,0.0010057,0.0021476,6.11e-05,13,28,5,3.0,2427.333333333334,0.52059871,0.0054004826,0.00025323287,139395.6926024787,105900,0.035452351,0.080750085,0.15510227,0.26795709,0.46073815,0.25032452,0.12419733,0.022165755,0.0016566688,44408.51292034297,39100,41300,0.0881285,0.096532002,0.12475155,0.20695513,0.30189735,0.26986393,0.13388509,0.064532198,0.0090422966,0.53671831,0.58904105,0.58417428,0.60774148,0.62306255,0.12583759,0.17388049,0.25531101,0.29264018,0.15233073,0.092969075,0.12673075,0.25590619,0.3262746,0.19811933,0.096203156,0.1386921,0.23813982,0.31198794,0.21497703,0.092094272,0.11556257,0.22032812,0.31398058,0.25803453,0.097593084,0.12127559,0.17637956,0.28791299,0.31683874,0.0071429075,0.0035024371,0.0060991957,0.0047728387,0.013633181,0.51673734,0.57628483,0.64645416,0.66677177,0.66796136,3,4532.3086,6868.4453,16025,13227.0,6553.0,1988.0,0.6857142857142857,0.6016781836130306,7657.0,55898.24644549762,6845.0,0.36770001,36600.0,Medium Endowment,119126772.0,65045236.0,0.009081902,0.029474901,0.0094947163,0.0058619552,13.205129,21.581198,5.2991452,5.8119659,5.8547006,8.4188032,39.82906,0.0
Davidson College,1843,19,47,89,192,1496,0.0070537,0.0,0.0212766,0.011236,0.0052083,0.0066845,1.82e-06,4,282,2,3.0,409.3333333333333,0.51710099,0.0041020564,0.0017017338,493919.2600264658,208500,0.013816977,0.035382777,0.069171324,0.10971762,0.77191138,0.62943494,0.49338904,0.17505419,0.020357974,91436.98011884162,60300,65300,0.082261473,0.091433942,0.088130057,0.10380852,0.18301053,0.53361702,0.38094956,0.27753106,0.096828543,0.5531978,0.72503692,0.71812785,0.72297007,0.71617025,0.14788507,0.14969684,0.21229208,0.19324082,0.29688522,0.14511366,0.0038017044,0.10315747,0.18363655,0.56429064,0.081437193,0.085954443,0.13774785,0.14605728,0.54880315,0.034494765,0.10649094,0.14303493,0.19294026,0.52303916,0.096951924,0.08847864,0.09327966,0.1846987,0.53659105,0.12316253,0.16341856,0.069251619,0.061341789,0.10082,0.51282245,0.48776677,0.59090614,0.68233347,0.66030461,1,10734.827,17948.527,1788,1679.0,45377.0,23094.0,0.9245689655172412,0.9043280182232344,11706.0,65978.53246753247,9479.0,0.7439,58500.0,Community College,31128415.0,18244798.0,0.024419297,0.054198928,0.020250149,0.035735559,31.617647,0.0,0.0,3.6764705,0.0,21.813725,42.892155,0.0
Duke University,7027,216,337,562,885,5027,0.0210616,0.0138889,0.0207715,0.0053381,0.0214689,0.0230754,0.0011895,269,501,1,3.0,1500.0,0.48711112,0.016026281,0.0042524287,517631.5868958333,196000,0.03180375,0.051623411,0.074047938,0.12539901,0.71712601,0.59894389,0.47915623,0.19215614,0.031923793,139638.2503680556,87500,95300,0.078051731,0.083236635,0.060089286,0.061073333,0.11130401,0.68429685,0.55437225,0.43752769,0.20383582,0.66924554,0.72758186,0.77028579,0.76794749,0.80242389,0.17200528,0.12075927,0.092650563,0.11067318,0.50391167,0.12908387,0.091899753,0.062479232,0.10598765,0.61054951,0.075923651,0.07107529,0.07036227,0.14097512,0.64166361,0.090916827,0.055934973,0.070794545,0.13620916,0.64614445,0.075411573,0.054700762,0.056912672,0.10429595,0.70867902,0.1337084,0.14526512,0.17624387,0.16514547,0.22077672,0.53049475,0.4482246,0.53148592,0.54439157,0.63178253,1,29579.375,55339.918,6646,12192.0,47243.0,25630.0,0.9423190111830488,0.93409915356711,14288.0,97259.30144927536,6871.0,0.86580002,76700.0,Community College,837390000.0,373387424.0,0.12110672,0.09375494,0.047114626,0.03541502,11.819887,0.062539086,0.0,3.7523451,8.9430895,33.771107,41.651031,0.0
East Carolina University,14080,964,1688,2440,3565,5423,0.0011364,0.0,0.0,0.0,0.0019635,0.0016596,7.58e-05,16,117,5,3.0,2794.666666666667,0.58909827,0.011932503,0.00045956534,120568.6081747972,96000,0.061542444,0.11048505,0.17343634,0.2607621,0.39377409,0.20989044,0.094760984,0.012488611,0.00070617441,46837.7266677973,41200,43700,0.084374078,0.092714295,0.1104706,0.18298873,0.31938988,0.29443657,0.14216605,0.066512793,0.010989664,0.54696745,0.60561746,0.60347617,0.63254225,0.64300889,0.13238798,0.14495173,0.25763887,0.2711308,0.19389063,0.076421037,0.13986032,0.20531514,0.34305426,0.23534925,0.099791735,0.1147348,0.20837867,0.33306676,0.24402794,0.077755153,0.10276512,0.19682941,0.33213755,0.29051283,0.097874187,0.10005993,0.14470905,0.30582684,0.35153005,0.0074674534,0.0043201176,0.0096618459,0.01196,0.01335375,0.44325349,0.51137722,0.583076,0.64172584,0.63120973,4,7402.5415,10032.889,21508,18750.0,6143.0,2257.0,0.5630512514898689,0.5445544554455446,7975.0,54287.8821192053,8583.0,0.37830001,39200.0,Medium Endowment,261397464.0,151966464.0,0.01851112,0.13557065,0.01564789,0.0065255025,7.4344025,20.772594,14.504374,7.0699706,4.2274055,14.139941,31.851313,0.0
North Carolina State University,18534,860,1604,2594,4503,8973,0.0166181,0.0081395,0.0130923,0.0173477,0.0144348,0.0189457,0.0011839,622,1233,5,3.0,3984.0,0.41859102,0.013513586,0.00060019048,154271.3437330049,111400,0.042567462,0.082309589,0.14161217,0.23833674,0.49517399,0.28692931,0.14253864,0.022383779,0.0011223247,63117.29576116968,52300,55900,0.077400319,0.084735744,0.096049935,0.12504728,0.23104838,0.46311858,0.28500509,0.14761452,0.026383851,0.61963779,0.67293799,0.66804308,0.68491209,0.70484346,0.11651855,0.12937702,0.1914262,0.24521539,0.3174628,0.089025475,0.1025729,0.14180575,0.25121236,0.41538343,0.091440313,0.10153472,0.137889,0.24627158,0.42286435,0.075933225,0.10269438,0.12892449,0.24579324,0.44665468,0.083609909,0.087334067,0.11101669,0.21502823,0.50301111,0.014099748,0.016957499,0.018872948,0.020123078,0.034168169,0.45342356,0.53065139,0.61627585,0.646851,0.68327808,3,7122.6392,11762.114,24536,28619.0,8296.0,2814.0,0.7407949790794979,0.6415954415954416,9774.0,70067.20458135862,6456.0,0.49990001,47500.0,Large Endowment,371589121.0,214689744.0,0.050250113,0.10341064,0.018371988,0.012869487,4.9909954,13.42938,0.43735528,2.366864,0.84898376,58.579884,19.34654,0.0
University Of North Carolina - Chapel Hill,16848,658,1205,1783,3318,9884,0.0045109,0.0,0.0033195,0.0033651,0.005425,0.0048563,0.0,137,85,2,3.0,3461.0,0.61003566,0.011518728,0.00087036582,221587.9761057739,129500,0.034589846,0.068632163,0.1071476,0.19565463,0.59397578,0.40727538,0.24382034,0.05515445,0.0049008806,74835.96752052635,54200,58900,0.086883925,0.095153362,0.0895079,0.10975216,0.22010759,0.48547903,0.32457528,0.20775159,0.06003245,0.63007271,0.66150689,0.68405741,0.68347514,0.70874399,0.097826682,0.14060752,0.15785925,0.27069759,0.33300894,0.091349594,0.10943075,0.14069523,0.27148676,0.38703766,0.086566627,0.083939813,0.12985666,0.27834812,0.42128885,0.093325011,0.086995609,0.12173895,0.26965025,0.42829025,0.097588412,0.086062089,0.095800206,0.18439947,0.53614986,0.025162466,0.032343388,0.044052757,0.044163223,0.073372349,0.48619983,0.54965788,0.58086878,0.63300085,0.66006881,1,17678.943,24671.771,18370,24892.0,8336.0,2710.0,0.9001805519731751,0.8033639143730887,11392.0,80778.43391521196,5729.0,0.72409999,50400.0,Large Endowment,699886099.0,490447008.0,0.051704254,0.1116735,0.014351615,0.009866735,9.2194405,12.164948,7.8939619,8.5125189,1.1192931,16.053019,45.036819,0.0
University Of North Carolina - Charlotte,10311,722,1258,1768,2807,3756,0.0049462,0.001385,0.0023847,0.0050905,0.0053438,0.0061235,0.0004971,100,130,5,3.0,2126.0,0.55613047,0.01638039,0.0003142049,120413.3798139111,92300,0.065462716,0.12098413,0.17214188,0.27457565,0.36683562,0.18253435,0.07904695,0.012450166,0.00094707322,48399.8418011622,42700,45500,0.087416023,0.09801583,0.11342829,0.17592159,0.28246352,0.33017078,0.16622792,0.077334829,0.0093921674,0.60835987,0.61474603,0.61169428,0.64268821,0.63639784,0.1056807,0.13259761,0.24738452,0.26411244,0.25022474,0.089779198,0.11731005,0.22126618,0.27525905,0.29638559,0.1091685,0.12872399,0.17717259,0.2735303,0.31140456,0.088474765,0.10031931,0.17581835,0.3015072,0.33388039,0.10127245,0.11136162,0.14770423,0.27805221,0.36160949,0.0047997534,0.0039547272,0.005618568,0.010800504,0.012721657,0.436849,0.49819827,0.59926665,0.62144226,0.63376021,4,4626.9912,7252.146,21503,17241.0,6277.0,2134.0,0.538961038961039,0.455410225921522,8337.0,63610.42080745343,8375.0,0.31479999,41700.0,Medium Endowment,176787618.0,86867136.0,0.049346678,0.17292188,0.017862108,0.025229357,7.6857018,26.406183,5.5388579,2.3615286,6.2258482,21.940748,29.841133,0.0
Wake Forest University,4447,66,219,368,610,3184,0.0040477,0.0,0.0,0.0027174,0.004918,0.004397,1.07e-05,25,302,2,3.0,940.6666666666666,0.51275688,0.0072119986,0.0010160973,433526.4192283841,191500,0.017875917,0.036367275,0.079176322,0.12709767,0.73948276,0.60675591,0.46440649,0.16580261,0.017647181,100407.6708451453,71500,76500,0.074444391,0.081560016,0.06726937,0.073081791,0.17139913,0.60668963,0.45736793,0.32576084,0.10332924,0.65578026,0.76466972,0.73248625,0.74576086,0.765836,0.18589705,0.071864769,0.063662335,0.27512813,0.40344775,0.054644313,0.077874891,0.086616307,0.20851299,0.57235152,0.080906138,0.062043976,0.1283347,0.17119657,0.5575186,0.095298253,0.045308184,0.089456491,0.21046993,0.55946714,0.07807029,0.070970744,0.063913584,0.16037285,0.62667251,0.056841686,0.065913424,0.081074469,0.06940604,0.11450642,0.54694396,0.52680463,0.59665507,0.64956653,0.67771822,1,20610.654,24492.465,4823,6173.0,46200.0,22410.0,0.8646482635796973,0.8650963597430406,10928.0,75590.46838407493,21854.0,0.648,61000.0,Community College,173946000.0,128827432.0,0.022760646,0.075134605,0.010279002,0.0088105723,16.17647,20.248869,0.0,5.7692308,0.0,15.271493,42.533939,0.0
University Of North Carolina At Wilmington ,8285,339,767,1280,2103,3796,0.0015691,0.0,0.0013038,0.0023438,0.0023776,0.0010537,0.0,8,49,5,3.0,1666.666666666667,0.62080002,0.0071167783,0.0,142310.55314375,106500,0.036087096,0.086572692,0.15570179,0.24843581,0.47320253,0.25552672,0.1260169,0.018397406,0.00087583082,47707.67405937501,41700,44200,0.088261746,0.099900343,0.12090702,0.16902062,0.30400652,0.30616546,0.1534736,0.075282581,0.011134278,0.56852645,0.5870738,0.61062413,0.6265654,0.63564873,0.12397417,0.14145075,0.21868308,0.31868088,0.19721116,0.12355101,0.12881164,0.19758663,0.29176661,0.25828418,0.092960484,0.13183945,0.17599623,0.32948032,0.26972353,0.090712398,0.11238177,0.18324095,0.32298797,0.29067692,0.10084479,0.11877283,0.1502461,0.28677949,0.34335685,0.0,0.011673521,0.0012617789,0.0064220801,0.017607121,0.55256021,0.50380248,0.57813978,0.63106805,0.60999447,3,4376.7427,7144.3618,12447,10100.0,6392.0,2360.0,0.7098797699947725,0.6158122297714639,7872.0,55281.19168591224,7958.0,0.45809999,38700.0,Medium Endowment,89662686.0,46343420.0,0.011987585,0.050305042,0.01498448,0.006850048,18.26087,22.813299,3.8363171,5.473146,6.1381073,18.670076,24.808186,0.0
North Dakota State University - Main Campus - Fargo,8597,450,1124,2082,2754,2187,0.011632,0.0088889,0.0062278,0.0096061,0.0123457,0.0160037,0.0002528,149,102,5,2.0,1743.0,0.437751,0.016936833,0.00079503073,97463.81395671974,81900,0.051573493,0.12507877,0.23971015,0.32444644,0.25919122,0.11322742,0.052257132,0.0065052011,0.00021398127,59292.37842889415,50600,53100,0.058247395,0.065089948,0.081471451,0.1406897,0.27301085,0.43973809,0.24890137,0.12144152,0.023182066,0.62502474,0.67473036,0.67413646,0.70962864,0.71536869,0.095529735,0.1275188,0.1767389,0.27181062,0.32840189,0.077205494,0.088317432,0.15425394,0.29692522,0.38329789,0.069261536,0.080944374,0.17069782,0.29363975,0.38545653,0.051402301,0.076720335,0.13128398,0.27433854,0.46625477,0.066462085,0.075440049,0.11099195,0.24096876,0.50613713,0.015415492,0.022905547,0.017593412,0.019658521,0.034440141,0.68148512,0.67108846,0.70926642,0.72019339,0.72007656,4,3789.4268,6372.9917,11948,9902.0,7820.0,3010.0,0.504915454187967,0.4406463642013673,8163.0,48205.42410714286,10296.0,0.15899999,46300.0,Medium Endowment,110433347.0,54231124.0,0.011367436,0.0079126265,0.0036776997,0.010475872,3.3980584,19.625519,8.7378645,4.1608877,0.0,48.682384,15.395285,0.0
University Of North Dakota,8885,417,915,1825,2847,2881,0.0042769,0.0023981,0.0021858,0.0060274,0.00562,0.0027768,8.24e-05,59,9,5,2.0,1769.666666666667,0.47278208,0.015714563,0.00037313631,109450.8529781385,90000,0.045188226,0.096275561,0.20350796,0.32874256,0.32628566,0.15148421,0.075476423,0.0093605071,0.00020768431,58529.12383084739,49400,52100,0.064009815,0.070634179,0.093152672,0.14155078,0.27116984,0.42349246,0.22654639,0.11220856,0.023029741,0.63049167,0.65990889,0.65151298,0.68705565,0.71022123,0.099309906,0.1306994,0.19106157,0.23117119,0.34775791,0.081265464,0.087823115,0.17737044,0.26071489,0.39282611,0.087383762,0.11573558,0.15579958,0.28551021,0.35557082,0.063458592,0.090069152,0.14197074,0.28636533,0.41813612,0.060308598,0.078546815,0.11481448,0.25554016,0.49078992,0.0082573788,0.021528471,0.014939488,0.021247583,0.032360137,0.57669413,0.59504211,0.65452075,0.7086314,0.69258547,3,7767.3589,12962.568,11724,11031.0,7741.0,3088.0,0.5529475982532751,0.4932162809257781,8361.0,48337.49698189135,13479.0,0.26300001,46600.0,Medium Endowment,185744368.0,86479952.0,0.010414382,0.0075641307,0.0074545057,0.025433019,5.8408213,14.762516,15.532734,3.3376124,5.327343,15.789474,27.342747,12.066752
